prior,row_id,candidate_index,scale_nm_per_unit,offset_nm,clamped,calibration_error,target_rq,before_rq,after_rq,target_ra,before_ra,after_ra,target_robust_range,before_robust_range,after_robust_range,rank
v2,afmv2_84343ccdd8fc,12,12.66691332844275,0.0,False,0.36059049290352313,5.760004044,0.6400943368281587,8.108019299349648,4.460754871,0.5640795985070288,7.145147218844389,27.0523243,1.9811518615484238,25.095078125,
v2,afmv2_84343ccdd8fc,13,12.699325964377175,0.0,False,0.37646523290631,5.760004044,0.6453856697457232,8.195962729458747,4.460754871,0.5724579879390719,7.2698303564500755,27.0523243,1.9667114800214769,24.975908727645873,
v2,afmv2_84343ccdd8fc,14,12.644294692548195,0.0,False,0.3753094299598018,5.760004044,0.648031517840032,8.193901513710452,4.460754871,0.573952816073537,7.2572285740198055,27.0523243,1.9758797401189803,24.983605804443357,
v2,afmv2_84343ccdd8fc,15,12.681740629350973,0.0,False,0.3672211772479436,5.760004044,0.6428114116228529,8.151967679499245,4.460754871,0.5670679020736246,7.191408127266047,27.0523243,1.9748005831241608,25.043909044265746,
v3,afmv2_84343ccdd8fc,0,16.027592792400196,0.0,False,0.05341416874859586,5.760004044,0.37863590883320064,6.068622472331727,4.460754871,0.3060250457908321,4.904845068189034,27.0523243,1.6758620387315752,26.86003603935242,
v3,afmv2_84343ccdd8fc,1,16.082099263744265,0.0,False,0.059035360855531495,5.760004044,0.3804841954096262,6.118984846326771,4.460754871,0.30698613369271593,4.936981674138337,27.0523243,1.668641575574875,26.835261058807376,
v3,afmv2_84343ccdd8fc,2,16.530793986715103,0.0,False,0.0581818096451018,5.760004044,0.36745371789936543,6.074301766972674,4.460754871,0.30015211783195034,4.961752871587445,27.0523243,1.623932880163193,26.84490035057068,
v3,afmv2_84343ccdd8fc,3,16.486062692647685,0.0,False,0.07510066906059983,5.760004044,0.37643784994943297,6.2059781074650715,4.460754871,0.30778315563117675,5.074132492888973,27.0523243,1.6239034086465836,26.771773643493653,
v3,afmv2_84343ccdd8fc,4,16.283813813782654,0.0,False,0.056034567029861516,5.760004044,0.3738167478367481,6.087162196919595,4.460754871,0.30237308930799334,4.923786987140783,27.0523243,1.6488348877429961,26.84931935310364,
v3,afmv2_84343ccdd8fc,5,16.11604629299247,0.0,False,0.033816487931993204,5.760004044,0.3684345938148548,5.937709194446932,4.460754871,0.29514697592679184,4.756602507304068,27.0523243,1.671418575644493,26.93666015625,
