target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
FSMI_nm,M14f_multiview_curated40_r3d60,0.5217391304347826,12,1.048223982025409,0.9401463788861882,0.19222809487945788,6029;6062;6070;6101;6084;6057;6078;6081;6047;6033;6028;6048
FSMI_nm,M14g_multiview_curated60_r3d40,1.0,23,1.4867222666654627,1.128250353397214,0.2065865972113275,6029;6062;6070;6084;6101;6081;6078;6057;6048;6047;6082;6056;6080;6063;6033;6072;6028;6085;6095;6094;6099;6090;6022
FSMI_nm,M14g_multiview_curated60_r3d40,0.9130434782608695,21,1.41217301124447,1.0499008727431254,0.38832512934469876,6029;6062;6070;6084;6101;6081;6078;6057;6048;6047;6082;6056;6080;6063;6033;6072;6028;6085;6095;6094;6099
FSMI_nm,M14g_multiview_curated60_r3d40,0.8260869565217391,19,1.198631836978434,1.0499008727431254,0.4087856086562632,6029;6062;6070;6084;6101;6081;6078;6057;6048;6047;6082;6056;6080;6063;6033;6072;6028;6085;6095
FSMI_nm,M14g_multiview_curated60_r3d40,0.7391304347826086,17,0.9942788641631016,0.9829262064967457,0.22607540089714145,6029;6062;6070;6084;6101;6081;6078;6057;6048;6047;6082;6056;6080;6063;6033;6072;6028
FSMI_nm,M14g_multiview_curated60_r3d40,0.6086956521739131,14,0.9848020285307272,0.8881309558788836,0.1469002591109889,6029;6062;6070;6084;6101;6081;6078;6057;6048;6047;6082;6056;6080;6063
FSMI_nm,M14g_multiview_curated60_r3d40,0.5217391304347826,12,0.7716828289280263,0.7550028502479831,0.39661471924502534,6029;6062;6070;6084;6101;6081;6078;6057;6048;6047;6082;6056
FSMI_nm,M14h_nested_support_aware_selector,1.0,23,1.3760707081673902,0.8275630305004293,0.11396992493137527,6029;6048;6081;6084;6101;6070;6062;6078;6063;6082;6056;6033;6080;6072;6047;6057;6085;6095;6028;6094;6099;6090;6022
FSMI_nm,M14h_nested_support_aware_selector,0.9130434782608695,21,1.285019700196325,0.7281155919606527,0.26292529608042403,6029;6048;6081;6084;6101;6070;6062;6078;6063;6082;6056;6033;6080;6072;6047;6057;6085;6095;6028;6094;6099
FSMI_nm,M14h_nested_support_aware_selector,0.8260869565217391,19,1.0018340955094636,0.6997122927967263,0.41852225117525627,6029;6048;6081;6084;6101;6070;6062;6078;6063;6082;6056;6033;6080;6072;6047;6057;6085;6095;6028
FSMI_nm,M14h_nested_support_aware_selector,0.7391304347826086,17,0.7972534383129601,0.5774332278903016,0.09196347276720779,6029;6048;6081;6084;6101;6070;6062;6078;6063;6082;6056;6033;6080;6072;6047;6057;6085
FSMI_nm,M14h_nested_support_aware_selector,0.6086956521739131,14,0.8774427299878284,0.638572760343514,-0.2664602405404824,6029;6048;6081;6084;6101;6070;6062;6078;6063;6082;6056;6033;6080;6072
FSMI_nm,M14h_nested_support_aware_selector,0.5217391304347826,12,0.8703430301789113,0.638572760343514,-0.3093669221423312,6029;6048;6081;6084;6101;6070;6062;6078;6063;6082;6056;6033
FSMI_nm,M14i_target_specific_robust,1.0,23,1.3324141779743663,0.8056418438391386,0.18910095547682426,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6047;6057;6033;6085;6095;6028;6094;6099;6090;6022
FSMI_nm,M14i_target_specific_robust,0.9130434782608695,21,1.250136983358764,0.7281155919606527,0.32994143097063794,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6047;6057;6033;6085;6095;6028;6094;6099
